Received packet: <01/01/2000,00:23:42.09,-0.71177,-0.69352,-0.00757,1374,-1250,-7886,11,16,-12,-70,345,-30,0,0,0,0,0,24.6641,1025.47,98270.84,257.40,9.489,249>
Received packet: <01/01/2000,00:23:42.61,-0.71175,-0.69353,-0.00764,1322,-1204,-7886,12,17,-10,-77,342,-30,0,0,0,0,0,24.6484,1025.58,98270.84,257.40,9.492,254>
Received packet: <01/01/2000,00:23:43.66,-0.71165,-0.69367,-0.00770,1336,-1176,-7872,13,13,-6,-82,340,-26,0,0,0,0,0,24.6563,1025.34,98276.08,256.95,9.490,264>
Received packet: <01/01/2000,00:23:44.72,-0.71162,-0.69371,-0.00759,1374,-1216,-7894,9,17,-7,-73,346,-24,0,0,0,0,0,24.6563,1025.40,98273.45,257.17,9.491,274>
Received packet: <01/01/2000,00:23:45.75,-0.71178,-0.69356,-0.00751,1312,-1164,-7934,12,17,-10,-82,332,-19,0,0,0,0,0,24.6719,1025.34,98270.84,257.40,9.498,284>
Received packet: <01/01/2000,00:23:46.29,-0.71182,-0.69351,-0.00755,1332,-1220,-7880,5,15,-3,-79,350,-30,0,0,0,0,0,24.6641,1025.45,98273.45,257.40,9.497,289>
Received packet: <01/01/2000,00:23:46.81,-0.71194,-0.69339,-0.00774,1304,-1238,-7914,8,20,-6,-77,337,-14,0,0,0,0,0,24.6484,1025.38,98273.45,257.17,9.496,294>
Received packet: <01/01/2000,00:23:47.33,-0.71199,-0.69331,-0.00757,1318,-1250,-7910,15,13,-5,-77,345,-2,0,0,0,0,0,24.6563,1025.30,98276.08,257.62,9.498,299>
Received packet: <01/01/2000,00:23:47.85,-0.71204,-0.69325,-0.00772,1326,-1192,-7906,11,16,-12,-64,331,-27,0,0,0,0,0,24.6484,1025.42,98270.84,257.62,9.503,304>
Received packet: <01/01/2000,00:23:48.38,-0.71197,-0.69330,-0.00761,1348,-1206,-7878,10,15,-6,-81,334,-15,0,0,0,0,0,24.6641,1025.41,98270.84,257.40,9.499,309>
Received packet: <01/01/2000,00:23:49.43,-0.71203,-0.69327,-0.00757,1354,-1156,-7876,10,15,-7,-73,339,-20,0,0,0,0,0,24.6641,1025.33,98273.45,257.17,9.500,319>
Received packet: <01/01/2000,00:23:50.50,-0.71205,-0.69322,-0.00748,1348,-1192,-7938,14,18,-8,-78,344,-20,0,0,0,0,0,24.6641,1025.39,98281.32,257.17,9.498,329>
Received packet: <01/01/2000,00:23:51.03,-0.71205,-0.69321,-0.00750,1334,-1180,-7870,12,18,-5,-89,340,-11,0,0,0,0,0,24.6563,1025.41,98278.70,256.72,9.499,334>
Received packet: <01/01/2000,00:23:51.54,-0.71211,-0.69315,-0.00763,1386,-1140,-7864,8,13,-6,-79,335,-28,0,0,0,0,0,24.6719,1025.26,98276.08,256.95,9.498,339>
Received packet: <01/01/2000,00:23:52.08,-0.71211,-0.69316,-0.00764,1334,-1212,-7910,9,16,-10,-75,335,-21,0,0,0,0,0,24.6641,1025.47,98278.70,256.72,9.492,344>
Received packet: <01/01/2000,00:23:52.61,-0.71202,-0.69327,-0.00750,1310,-1174,-7910,11,16,-6,-69,344,-29,0,0,0,0,0,24.6641,1025.36,98273.45,257.62,9.494,349>
Received packet: <01/01/2000,00:23:53.13,-0.71197,-0.69332,-0.00748,1344,-1156,-7914,10,18,-7,-70,332,-23,0,0,0,0,0,24.6563,1025.54,98270.84,257.17,9.496,354>
Received packet: <01/01/2000,00:23:54.17,-0.71205,-0.69323,-0.00767,1342,-1208,-7876,16,17,-7,-72,342,-30,0,0,0,0,0,24.6641,1025.43,98265.59,257.40,9.499,364>
Received packet: <01/01/2000,00:23:55.22,-0.71194,-0.69335,-0.00744,1338,-1224,-7932,12,17,-9,-89,332,-14,0,0,0,0,0,24.6563,1025.31,98276.08,256.95,9.500,374>
Received packet: <01/01/2000,00:23:56.26,-0.71206,-0.69325,-0.00751,1312,-1184,-7906,10,15,-8,-76,339,-27,0,0,0,0,0,24.6641,1025.43,98276.08,256.95,9.500,384>
Received packet: <01/01/2000,00:23:56.79,-0.71206,-0.69323,-0.00748,1322,-1242,-7920,10,18,-8,-75,345,-26,0,0,0,0,0,24.6563,1025.45,98265.59,257.84,9.502,389>
Received packet: <01/01/2000,00:23:57.32,-0.71214,-0.69314,-0.00750,1454,-1252,-7942,9,18,-6,-78,336,-24,0,0,0,0,0,24.6563,1025.38,98273.45,257.17,9.501,394>
Received packet: <01/01/2000,00:23:57.85,-0.71232,-0.69296,-0.00705,1394,-1184,-7852,10,13,-10,-99,335,-14,0,0,0,0,0,24.6641,1025.38,98265.59,257.40,9.500,399>
Received packet: <01/01/2000,00:23:58.39,-0.71228,-0.69301,-0.00717,1362,-1172,-7874,12,17,-9,-71,339,-29,0,0,0,0,0,24.6797,1025.47,98270.84,257.40,9.497,404>
Received packet: <01/01/2000,00:23:59.43,-0.71230,-0.69297,-0.00700,1394,-1172,-7900,11,13,-8,-85,341,-20,0,0,0,0,0,24.6563,1025.44,98270.84,257.40,9.500,414>
Received packet: <01/01/2000,00:24:00.49,-0.71222,-0.69307,-0.00694,1374,-1234,-7914,10,12,-5,-78,341,-27,0,0,0,0,0,24.6719,1025.39,98270.84,257.40,9.500,424>
Received packet: <01/01/2000,00:24:01.53,-0.71180,-0.69349,-0.00670,1292,-1198,-7894,11,19,-10,-94,340,-14,0,0,0,0,0,24.6641,1025.36,98265.59,257.84,9.501,434>
Received packet: <01/01/2000,00:24:02.06,-0.71184,-0.69347,-0.00615,1324,-1214,-7900,11,15,-7,-79,332,-2,0,0,0,0,0,24.6797,1025.38,98273.45,257.17,9.498,439>
Received packet: <01/01/2000,00:24:02.59,-0.71183,-0.69350,-0.00641,1264,-1234,-7912,7,12,-3,-75,340,-21,0,0,0,0,0,24.6953,1025.41,98273.45,257.17,9.499,444>
Received packet: <01/01/2000,00:24:03.12,-0.71183,-0.69349,-0.00644,1346,-1188,-7908,7,18,-7,-82,345,-23,0,0,0,0,0,24.6797,1025.37,98273.45,257.17,9.501,449>
Received packet: <01/01/2000,00:24:03.63,-0.71191,-0.69342,-0.00685,1306,-1158,-7908,11,16,-7,-72,340,-23,0,0,0,0,0,24.6563,1025.46,98265.59,257.84,9.502,454>
Received packet: <01/01/2000,00:24:04.17,-0.71192,-0.69346,-0.00671,1288,-1270,-7894,10,14,-9,-85,346,-15,0,0,0,0,0,24.6797,1025.51,98273.45,257.17,9.499,459>
Received packet: <01/01/2000,00:24:05.23,-0.71185,-0.69348,-0.00725,1320,-1184,-7920,13,14,-7,-85,339,-15,0,0,0,0,0,24.6719,1025.41,98268.22,257.62,9.498,469>
Received packet: <01/01/2000,00:24:06.29,-0.71201,-0.69330,-0.00742,1346,-1208,-7936,11,12,-12,-79,335,-14,0,0,0,0,0,24.6797,1025.36,98265.59,257.84,9.496,479>
Received packet: <01/01/2000,00:24:06.81,-0.71210,-0.69317,-0.00709,1326,-1224,-7928,7,13,-6,-73,346,-29,0,0,0,0,0,24.6719,1025.36,98270.84,257.40,9.498,484>
Received packet: <01/01/2000,00:24:07.34,-0.71213,-0.69316,-0.00723,1314,-1200,-7886,12,15,-5,-87,332,-16,0,0,0,0,0,24.6797,1025.42,98270.84,257.40,9.497,489>
Received packet: <01/01/2000,00:24:07.87,-0.71223,-0.69301,-0.00692,1310,-1264,-7892,9,18,-7,-77,337,-9,0,0,0,0,0,24.6797,1025.33,98268.22,257.62,9.496,494>
Received packet: <01/01/2000,00:24:08.40,-0.71227,-0.69298,-0.00716,1370,-1190,-7920,10,17,-8,-82,345,-30,0,0,0,0,0,24.6797,1025.40,98273.45,257.17,9.498,499>
Received packet: <01/01/2000,00:24:09.44,-0.71227,-0.69298,-0.00785,1334,-1216,-7936,12,14,-4,-87,335,-21,0,0,0,0,0,24.6797,1025.54,98262.97,258.07,9.500,509>
Received packet: <01/01/2000,00:24:10.49,-0.71201,-0.69329,-0.00789,1324,-1136,-7886,6,14,-4,-85,341,-5,0,0,0,0,0,24.6797,1025.41,98270.84,257.17,9.499,519>
Received packet: <01/01/2000,00:24:11.55,-0.71228,-0.69301,-0.00782,1264,-1212,-7940,13,14,-9,-75,345,-28,0,0,0,0,0,24.6641,1025.39,98276.08,256.95,9.497,529>
Received packet: <01/01/2000,00:24:12.08,-0.71234,-0.69296,-0.00786,1344,-1200,-7874,12,15,-7,-84,332,-11,0,0,0,0,0,24.6797,1025.37,98268.22,257.62,9.497,534>
Received packet: <01/01/2000,00:24:12.61,-0.71240,-0.69289,-0.00785,1324,-1182,-7862,10,16,-2,-71,349,-32,0,0,0,0,0,24.6797,1025.29,98268.22,257.40,9.496,539>
Received packet: <01/01/2000,00:24:13.14,-0.71239,-0.69292,-0.00787,1338,-1190,-7906,11,14,-1,-87,330,-4,0,0,0,0,0,24.6719,1025.50,98265.59,257.84,9.497,544>
Received packet: <01/01/2000,00:24:13.67,-0.71244,-0.69286,-0.00779,1310,-1244,-7920,13,13,-6,-71,341,-29,0,0,0,0,0,24.6797,1025.39,98265.59,257.84,9.495,549>
